random_seed,requested_duration_s,campaign,boundary_label,altitude_gain_scale,protection_low_m_s,dive_slope,physical_mass_scale,actual_thrust_scale,failure_mode,time_to_failure_s,maximum_abs_roll_deg,maximum_abs_pitch_deg,maximum_abs_angle_of_attack_deg,stall_fraction,aileron_saturation_fraction,elevator_saturation_fraction,throttle_saturation_fraction,cruise_velocity_m_s,trial,completed_duration_s,waypoints_completed,laps_completed,success,cross_track_rmse_m,altitude_rmse_m,airspeed_rmse_m_s,mean_airspeed_m_s,minimum_altitude_m,mean_throttle,mass_kg,cla,cd0,thrust_max_n,initial_speed_m_s,initial_heading_rad
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,6.5200000000000005,36.13383901064266,13.39709234391095,7.315182673731502,0.0,0.5142857142857142,0.0,0.0,5.0,2,6.5200000000000005,3,0.75,0,1.3583073527943523,2.57015739086685,0.5978084922963349,5.513852038314013,-0.0024368225955111456,0.870458220398787,0.09643086236408735,4.1638551873761624,0.06636539174031647,0.1557169478406353,4.134814580815061,1.44120695245206
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,7.0,36.2085316344126,12.328490818681509,7.41236011313028,0.0,0.5361216730038023,0.0,0.0,5.0,3,7.0,3,0.75,0,1.4241856012721903,2.459447950363986,0.6401704941866834,5.501338591671142,-0.006022171499348607,0.876836224249188,0.09402669182884663,4.336350357380637,0.05515479194800862,0.1410053332342108,4.17178330111812,1.4246835883790174
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,6.640000000000001,36.902676208340324,16.13481137032717,7.261126730102559,0.0,0.524,0.0,0.0,5.0,4,6.640000000000001,3,0.75,0,1.3442430059487385,2.5495393131497526,0.6321624263118926,5.5366440550442375,-0.0014728942529769907,0.8811207603151536,0.09572678393783028,4.180630719342732,0.059804869770326875,0.15055887171578597,3.8014708311273617,1.422012753510219
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,7.140000000000001,36.2031143174182,14.020802444389199,7.295531288843754,0.0,0.5373134328358209,0.0,0.029850746268656716,5.0,5,7.140000000000001,3,0.75,0,1.49017452385124,2.4862068284675325,0.5879142458950254,5.428560188404811,-0.0068072607201646335,0.9001899696341732,0.0936325784355138,4.63370430103694,0.06530633920429904,0.1543251718775264,3.8808036451019428,1.390010992718187
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,6.7,36.24709200688709,13.451042820218458,7.301876390948141,0.0,0.5277777777777778,0.0,0.0,5.0,6,6.7,3,0.75,0,1.3141438969886832,2.514365044365189,0.6618355980575615,5.557291056840943,-0.011770161309667319,0.8706751054178687,0.09773456005013001,4.342580092232875,0.056498397403540186,0.1485841340598694,4.097035513386014,1.428497097086861
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,6.38,37.04564042814586,17.23140447993827,7.288528561766948,0.0,0.5041666666666667,0.0,0.0,5.0,7,6.38,3,0.75,0,1.4390469573109737,2.628253745947039,0.4931165159918119,5.418268253630897,-6.217746020178126e-05,0.8858711845503978,0.10272683945766267,4.77649654918772,0.05932978830249504,0.15512182700396404,3.701137032373826,1.4134153665088793
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,7.0200000000000005,35.751969861307906,13.745381893763836,7.408035040424769,0.0,0.5189393939393939,0.0,0.015151515151515152,5.0,8,7.0200000000000005,3,0.75,0,1.4756820637766745,2.4932782714109436,0.5542197421400875,5.404897607673692,-0.0033820854271767505,0.8959954604573486,0.09558039457764983,4.744203806428032,0.06066278485949688,0.1495011200988794,3.930524520257145,1.4696048105776907
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,7.24,37.09567108931155,13.28197109687031,7.293416412432745,0.0,0.5404411764705882,0.0,0.025735294117647058,5.0,9,7.24,3,0.75,0,1.636081560870587,2.4509958742023645,0.6944660425974751,5.536197020422318,-0.004901595796047603,0.8918247614513559,0.09508014789070224,4.647285473614353,0.060382690645530375,0.15500435670625748,3.9854069611494864,1.4516963615488432
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,6.78,37.834462338309514,13.489118232904676,6.950277920011858,0.0,0.5568627450980392,0.0,0.0,5.0,10,6.78,3,0.75,0,1.4748457085303344,2.4405732499743826,1.0013449185212993,5.900664561054926,-0.0010195569893920575,0.8549525846768772,0.09941038399572227,3.9902737615486155,0.052649665041493834,0.16078891943742113,4.188552246593023,1.4280565011100315
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,6.46,35.73783873718029,13.36965259334034,7.4926130096959795,0.0,0.49794238683127573,0.0,0.0,5.0,11,6.46,3,0.75,0,1.4633098805131455,2.597798623030774,0.46961267666100603,5.3818207917054615,-0.00597280731759995,0.8763040482608704,0.09889185933182425,4.548088603371248,0.06045684138226205,0.1449325331174576,4.103410585085613,1.4522301712184607
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,6.5,35.63916605320254,14.277178488459464,7.464615483170028,0.0,0.4959016393442623,0.0,0.0,5.0,12,6.5,3,0.75,0,1.5397337446614097,2.626478662978257,0.3852670881057954,5.2898922609797525,-0.00572583117384653,0.8906203117297898,0.0979111155710918,4.6863227333968975,0.06815294053044922,0.15152353957792206,3.95091798696667,1.4170355867813895
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,7.88,39.10847732031189,13.145523114800797,7.29780368201829,0.0,0.5743243243243243,0.0,0.10810810810810811,5.0,13,7.88,3,0.75,0,2.603384120640114,2.417794611854914,0.8566048364187512,5.662713344700479,-0.001577483001997445,0.9059853822608559,0.093871174625638,4.731953134052932,0.0507171319312291,0.14652519317596188,3.9447136158850062,1.4656254103938693
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,6.38,36.39988470839868,14.885534533926135,7.375968458934568,0.0,0.5,0.0,0.0,5.0,14,6.38,3,0.75,0,1.4486118739904463,2.630468995858432,0.506079052669214,5.434062120194649,-0.007734493231114775,0.8785513899113722,0.09738591789239323,4.2685017141274795,0.06515629612812958,0.15095451308419372,3.9624706899223114,1.4287107919669706
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,6.3,35.60466834722586,12.67298711325768,7.569298468346008,0.0,0.48945147679324896,0.0,0.0,5.0,15,6.3,3,0.75,0,1.4782224386698184,2.639035695977193,0.4031268253324065,5.329784449927981,-0.006705439960171342,0.8718496835975582,0.10021168245838732,4.5652735761584315,0.060716124154179485,0.14109604104112394,4.228529410068424,1.4492631579477007
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,7.08,36.927614459669584,13.582879068304173,7.122259388429522,0.0,0.5413533834586466,0.0,0.16917293233082706,6.0,0,7.08,3,0.75,0,1.5039353590468667,2.4873578224550923,0.5884985501468507,5.5860700591769845,-0.007533760782642968,0.9544787738275118,0.0975,4.7,0.06,0.15,4.0,1.4288992721907328
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,none,,41.04024579406828,13.967798551067716,6.792771291305315,0.0,0.5154489276626681,0.0,0.732460923300618,6.0,1,60.0,17,4.25,1,4.004475900698389,1.3528309060934434,0.5361144271058331,6.032251467310497,0.034459646864874384,0.978386190048245,0.09866510759628305,4.570952355386659,0.0551469765634464,0.16500312409756818,3.9705706040793256,1.4182988268893335
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,6.72,36.63805152862292,13.397076516715673,7.125758362405058,0.0,0.5296442687747036,0.0,0.09881422924901186,6.0,2,6.72,3,0.75,0,1.3348161318322542,2.5367380353086735,0.5084814853610754,5.645864756566777,-0.0032978080738941505,0.9408437281316873,0.09643086236408735,4.1638551873761624,0.06636539174031647,0.1557169478406353,4.134814580815061,1.44120695245206
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,7.36,38.31519490634196,12.3284892740509,7.139070149608813,0.0,0.5631768953068592,0.0,0.19133574007220217,6.0,3,7.36,3,0.75,0,1.9198995033822328,2.4427103862859023,0.5616352184066902,5.696223837697744,-0.00152099087782009,0.9506690763825588,0.09402669182884663,4.336350357380637,0.05515479194800862,0.1410053332342108,4.17178330111812,1.4246835883790174
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,6.8,36.98417271090464,16.13480692540654,7.087382921636444,0.0,0.5390625,0.0,0.11328125,6.0,4,6.8,3,0.75,0,1.3419801128704647,2.5323798348202957,0.5161100713687801,5.65995646135722,-0.006397254985517832,0.9432289423268996,0.09572678393783028,4.180630719342732,0.059804869770326875,0.15055887171578597,3.8014708311273617,1.422012753510219
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,7.62,38.581576965316344,14.020802265844962,6.98134527445663,0.0,0.5699300699300699,0.0,0.2517482517482518,6.0,5,7.62,3,0.75,0,2.1900334582147782,2.462171862453842,0.5938444074375856,5.65042337657656,-0.00046728823441821114,0.96574770548518,0.0936325784355138,4.63370430103694,0.06530633920429904,0.1543251718775264,3.8808036451019428,1.390010992718187
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,6.9,37.103575120552925,13.451032247974204,7.115797546930623,0.0,0.5405405405405406,0.0,0.11583011583011583,6.0,6,6.9,3,0.75,0,1.4256886775375703,2.483784986770515,0.5170797133541493,5.689518988723978,-0.001194133210656539,0.9395058731266538,0.09773456005013001,4.342580092232875,0.056498397403540186,0.1485841340598694,4.097035513386014,1.428497097086861
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,6.5,37.114581383724136,17.23140204116985,7.134294268736966,0.0,0.5163934426229508,0.0,0.0860655737704918,6.0,7,6.5,3,0.75,0,1.3491258085217095,2.6100885696727976,0.5706667759918314,5.520092512597891,-0.01032801274903069,0.945084483845691,0.10272683945766267,4.77649654918772,0.05932978830249504,0.15512182700396404,3.701137032373826,1.4134153665088793
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,7.4,37.834998865581,13.745381808341179,7.118494173309409,0.0,0.5467625899280576,0.0,0.21942446043165467,6.0,8,7.4,3,0.75,0,1.8659571275641536,2.4665832033714374,0.6040120240404726,5.601028497455249,-0.00382550346794743,0.9622037957167155,0.09558039457764983,4.744203806428032,0.06066278485949688,0.1495011200988794,3.930524520257145,1.4696048105776907
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,7.84,39.40176150595221,13.28197065812838,7.002496388499322,0.0,0.5796610169491525,0.0,0.26101694915254237,6.0,9,7.84,3,0.75,0,2.736332181032669,2.459386214701984,0.5632999949288379,5.788280348369779,-0.0049422906866905545,0.9606824726756743,0.09508014789070224,4.647285473614353,0.060382690645530375,0.15500435670625748,3.9854069611494864,1.4516963615488432
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,7.0,39.31830003492716,13.489052781379115,6.7815242657762616,0.0,0.5741444866920152,0.0,0.07224334600760456,6.0,10,7.0,3,0.75,0,1.9142660247653471,2.446323341887013,0.49820424518560874,6.055615653252907,-0.004247509413280011,0.9176924530808391,0.09941038399572227,3.9902737615486155,0.052649665041493834,0.16078891943742113,4.188552246593023,1.4280565011100315
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,6.640000000000001,35.84593075770386,13.369648367539883,7.2898350443431035,0.0,0.512,0.0,0.108,6.0,11,6.640000000000001,3,0.75,0,1.398205469757706,2.55843574913505,0.59517159498959,5.501997633402549,-0.0011330458128874094,0.9473051563004579,0.09889185933182425,4.548088603371248,0.06045684138226205,0.1449325331174576,4.103410585085613,1.4522301712184607
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,6.7,35.75826587790231,14.277177679806066,7.215569325320027,0.0,0.5158730158730159,0.0,0.1388888888888889,6.0,12,6.7,3,0.75,0,1.4247641309204349,2.5798769277884444,0.6549529368600949,5.424527788231102,-0.0009255070983140226,0.9596162837651501,0.0979111155710918,4.6863227333968975,0.06815294053044922,0.15152353957792206,3.95091798696667,1.4170355867813895
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,none,,40.11807976545294,13.145523091492961,6.992604236088765,0.0,0.5194474736459469,0.0,0.9738276990185387,6.0,13,60.0,17,4.25,1,3.7163010477871485,1.6309268834393529,0.5697881036245698,5.7911223827018015,0.14731463339040637,0.9976167085138787,0.093871174625638,4.731953134052932,0.0507171319312291,0.14652519317596188,3.9447136158850062,1.4656254103938693
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,6.54,36.4893881262727,14.885526766880453,7.213044092539706,0.0,0.5121951219512195,0.0,0.08943089430894309,6.0,14,6.54,3,0.75,0,1.3885727930504554,2.5997075638653127,0.5531018967055242,5.5418996049447395,-0.008454113556216104,0.9445652582383147,0.09738591789239323,4.2685017141274795,0.06515629612812958,0.15095451308419372,3.9624706899223114,1.4287107919669706
7,60.0,thrust_mass,mass 1.5× / thrust 0.5×,1.0,2.6,0.06,1.5,0.5,ground_impact,6.48,35.72089113734124,12.672974655220958,7.3694710573625795,0.0,0.5040983606557377,0.0,0.0860655737704918,6.0,15,6.48,3,0.75,0,1.4369654816506194,2.602024138699312,0.6224425174638204,5.446266402982449,-0.010659081881289428,0.9454583451253689,0.10021168245838732,4.5652735761584315,0.060716124154179485,0.14109604104112394,4.228529410068424,1.4492631579477007
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.2196887669166,12.640546433933741,7.01139712236205,0.0,0.5161759360232643,0.0,0.0,2.0,0,60.0,17,4.25,0,3.9522019783275195,0.8807533449435708,4.019081517998523,5.976345416071783,0.9247937993989337,0.7273827763019002,0.0975,4.7,0.06,0.22499999999999998,4.0,1.4288992721907328
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.199144539523715,12.924385526001862,6.8896610454150595,0.0,0.5125408942202835,0.0,0.0,2.0,1,60.0,17,4.25,0,3.9744708663459325,0.6948743325715019,4.067727324718357,6.028373298344361,1.0116575763393043,0.634376548330471,0.09866510759628305,4.570952355386659,0.0551469765634464,0.24750468614635227,3.9705706040793256,1.4182988268893335
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.6463797890485,12.4447720932278,6.9460135796056495,0.0,0.5139949109414759,0.0,0.0,2.0,2,60.0,17,4.25,0,4.104260458039246,0.918239860319063,4.150883150775662,6.111374704653046,0.854252844893721,0.7320373718847079,0.09643086236408735,4.1638551873761624,0.06636539174031647,0.23357542176095297,4.134814580815061,1.44120695245206
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.0745216264487,11.65115413938578,7.013315261859941,0.0,0.5150854234823701,0.0,0.0,2.0,3,60.0,17,4.25,0,3.9284609331677327,0.8305443299198635,4.002598542407966,5.9614788490915585,1.0054812872042798,0.7138242685434169,0.09402669182884663,4.336350357380637,0.05515479194800862,0.2115079998513162,4.17178330111812,1.4246835883790174
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.16941051983127,14.944659848394583,6.875394923500255,0.0,0.514721919302072,0.0,0.0,2.0,4,60.0,17,4.25,0,4.041781635840538,0.7960368127470726,4.094041929918443,6.0563433527050154,0.8322503684610139,0.7031756667266831,0.09572678393783028,4.180630719342732,0.059804869770326875,0.22583830757367895,3.8014708311273617,1.422012753510219
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,41.02887892675359,12.962615305447063,6.6250122320640505,0.0,0.5172664485641585,0.0,0.0,2.0,5,60.0,17,4.25,0,3.762013308692467,0.6883567105810284,3.880956574797823,5.841917289742177,0.9921272118364675,0.6969686714029417,0.0936325784355138,4.63370430103694,0.06530633920429904,0.2314877578162896,3.8808036451019428,1.390010992718187
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.63373324966495,12.542870805197605,7.018048192539043,0.0,0.514721919302072,0.0,0.0,2.0,6,60.0,17,4.25,0,4.089648949947691,0.905782440803263,4.14454214379497,6.102223361067487,0.9094335399049852,0.7211474557865779,0.09773456005013001,4.342580092232875,0.056498397403540186,0.2228762010898041,4.097035513386014,1.428497097086861
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.787910636518816,16.005669148559715,6.971601943008993,0.0,0.5154489276626681,0.0,0.053071610323518724,2.0,7,60.0,17,4.25,0,4.1138840583659135,1.0055164582841922,4.185745970655678,6.141884944820325,0.6975313346949417,0.7458977039579873,0.10272683945766267,4.77649654918772,0.05932978830249504,0.23268274050594606,3.701137032373826,1.4134153665088793
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,41.50631424373432,12.767060317700134,6.793220246414182,0.0,0.5187204652853508,0.0,0.0,2.0,8,60.0,17,4.25,0,3.8132807442943393,0.7369159496906342,3.9086638299193037,5.869119402512293,0.972857956530814,0.7083789196699454,0.09558039457764983,4.744203806428032,0.06066278485949688,0.2242516801483191,3.930524520257145,1.4696048105776907
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,41.4375047535212,12.350985131402135,6.700554734027381,0.0,0.5183569611050527,0.0,0.0,2.0,9,60.0,17,4.25,0,3.826828747396087,0.6811103121751557,3.9271817467914776,5.88751663521525,1.031495571237785,0.6786560070035932,0.09508014789070224,4.647285473614353,0.060382690645530375,0.23250653505938623,3.9854069611494864,1.4516963615488432
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,41.99353035954116,12.546158918361972,6.852350089807016,0.0,0.5089058524173028,0.0,0.0,2.0,10,60.0,17,4.25,0,4.184086501803333,0.6792593727337903,4.263266356722977,6.226352786861801,0.9369578077822154,0.6513066015937642,0.09941038399572227,3.9902737615486155,0.052649665041493834,0.2411833791561317,4.188552246593023,1.4280565011100315
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.49824304781238,12.490567815288271,6.864344196880431,0.0,0.5161759360232643,0.0,0.08578698655034533,2.0,11,60.0,17,4.25,0,4.0534261125898094,0.9252464032294603,4.120188435997428,6.078602233208767,0.6540939806637984,0.7733290348179939,0.09889185933182425,4.548088603371248,0.06045684138226205,0.21739879967618642,4.103410585085613,1.4522301712184607
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.35034490957405,13.232484311704605,6.8906437176038855,0.0,0.5176299527444566,0.0,0.08433296982915303,2.0,12,60.0,17,4.25,0,3.976805806094881,0.9302771691136865,4.042536973075833,6.000981497510185,0.6900041085333803,0.7711341260650175,0.0979111155710918,4.6863227333968975,0.06815294053044922,0.22728530936688307,3.95091798696667,1.4170355867813895
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,41.687821159583756,12.274326777595837,6.795458969998628,0.0,0.5187204652853508,0.0,0.0,2.0,13,60.0,17,4.25,0,3.7432670467481017,0.6828509430550446,3.862446660873418,5.820403370971823,1.112565749302208,0.6496215959038883,0.093871174625638,4.731953134052932,0.0507171319312291,0.2197877897639428,3.9447136158850062,1.4656254103938693
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.764719879275724,13.789635606205119,6.911940455332654,0.0,0.5158124318429662,0.0,0.06579425663395129,2.0,14,60.0,17,4.25,0,4.1164315058318355,0.9640142110397789,4.158399198005007,6.117848337313299,0.7140500406046066,0.7575597148632799,0.09738591789239323,4.2685017141274795,0.06515629612812958,0.22643176962629058,3.9624706899223114,1.4287107919669706
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.260311239557886,11.937600286089626,6.792534297779747,0.0,0.5161759360232643,0.0,0.10069065794256633,2.0,15,60.0,17,4.25,0,4.072900989703829,0.8908227813271766,4.139565989389082,6.100992123242517,0.452064003382288,0.8075947780956186,0.10021168245838732,4.5652735761584315,0.060716124154179485,0.21164406156168591,4.228529410068424,1.4492631579477007
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.18947993419705,12.636169562111629,7.006392851274544,0.0,0.5161759360232643,0.0,0.0,3.0,0,60.0,17,4.25,0,3.9385406736211626,0.8742254153598893,3.0326656264897647,5.975985447973226,0.9297440875477633,0.7272621904920794,0.0975,4.7,0.06,0.22499999999999998,4.0,1.4288992721907328
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.25271933223006,12.918984903232996,6.880703143235902,0.0,0.5132679025808797,0.0,0.0,3.0,1,60.0,17,4.25,0,3.976057297360344,0.7014699880544766,3.0801111244554287,6.027902875933017,1.0136141948858002,0.6332144732735675,0.09866510759628305,4.570952355386659,0.0551469765634464,0.24750468614635227,3.9705706040793256,1.4182988268893335
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.64542754814593,12.440413131075552,6.945494771183793,0.0,0.5143584151217739,0.0,0.0,3.0,2,60.0,17,4.25,0,4.10192097297294,0.915115642511936,3.163226483528426,6.111254879304932,0.8606708596806548,0.732086849172595,0.09643086236408735,4.1638551873761624,0.06636539174031647,0.23357542176095297,4.134814580815061,1.44120695245206
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.02442112130192,11.649854546659407,7.000391381092433,0.0,0.514721919302072,0.0,0.0,3.0,3,60.0,17,4.25,0,3.9258409433717065,0.8229614905361602,3.015818642837818,5.961310279345387,1.0114956510748843,0.7137384015145212,0.09402669182884663,4.336350357380637,0.05515479194800862,0.2115079998513162,4.17178330111812,1.4246835883790174
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.15076668312838,14.936900890818428,6.869832543031382,0.0,0.5139949109414759,0.0,0.0,3.0,4,60.0,17,4.25,0,4.040871578189035,0.7884604667799872,3.1054086236226324,6.0558010884903,0.8343645241341421,0.7030555754938087,0.09572678393783028,4.180630719342732,0.059804869770326875,0.22583830757367895,3.8014708311273617,1.422012753510219
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,41.00288679996578,12.957295562123473,6.628407941639909,0.0,0.5176299527444566,0.0,0.0,3.0,5,60.0,17,4.25,0,3.7604964848856666,0.6866191153102927,2.8934020327921064,5.840854450715643,0.9941114766080029,0.6967551204792379,0.0936325784355138,4.63370430103694,0.06530633920429904,0.2314877578162896,3.8808036451019428,1.390010992718187
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.632932551009134,12.538785604098154,7.021528348336127,0.0,0.5150854234823701,0.0,0.0,3.0,6,60.0,17,4.25,0,4.087275006913746,0.9026534646429675,3.1572747854988727,6.101587636806836,0.9111948944688777,0.7210748249895421,0.09773456005013001,4.342580092232875,0.056498397403540186,0.2228762010898041,4.097035513386014,1.428497097086861
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.77062389322277,15.996733916188967,6.97093766463319,0.0,0.5150854234823701,0.0,0.05016357688113413,3.0,7,60.0,17,4.25,0,4.114494037022785,1.002938255431872,3.1991656190641335,6.141567355679881,0.6999075681567063,0.7458127432234868,0.10272683945766267,4.77649654918772,0.05932978830249504,0.23268274050594606,3.701137032373826,1.4134153665088793
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,41.483870158827855,12.762443912869653,6.784835411517284,0.0,0.5190839694656488,0.0,0.0,3.0,8,60.0,17,4.25,0,3.807763474087047,0.7315648855331758,2.919668337772567,5.866771280377622,0.9746730982362133,0.707735337513903,0.09558039457764983,4.744203806428032,0.06066278485949688,0.2242516801483191,3.930524520257145,1.4696048105776907
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,41.49492952483117,12.347164538856548,6.701633699826601,0.0,0.5172664485641585,0.0,0.0,3.0,9,60.0,17,4.25,0,3.81620067819857,0.6822685480465297,2.9397346028718134,5.886689449759284,1.0333150410004386,0.6782275784495175,0.09508014789070224,4.647285473614353,0.060382690645530375,0.23250653505938623,3.9854069611494864,1.4516963615488432
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,41.968172260754116,12.542141664424369,6.854945735034781,0.0,0.5034532897128317,0.0,0.0,3.0,10,60.0,17,4.25,0,4.111050922049722,0.6752694601782991,3.2644878354344957,6.216410783609709,0.938740623438236,0.6478308058978154,0.09941038399572227,3.9902737615486155,0.052649665041493834,0.2411833791561317,4.188552246593023,1.4280565011100315
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.49840932400696,12.486829369667745,6.865933287100741,0.0,0.5161759360232643,0.0,0.08578698655034533,3.0,11,60.0,17,4.25,0,4.0533075573119515,0.9238181699632615,3.1333186493087393,6.078414701079037,0.6602927952574011,0.7732626275552394,0.09889185933182425,4.548088603371248,0.06045684138226205,0.21739879967618642,4.103410585085613,1.4522301712184607
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,42.350283963894015,13.227032956798249,6.889417024706454,0.0,0.5176299527444566,0.0,0.08505997818974918,3.0,12,60.0,17,4.25,0,3.9768337790449086,0.9302488546824577,3.0562302821948992,6.001031749381281,0.6964943936820167,0.7710639770002832,0.0979111155710918,4.6863227333968975,0.06815294053044922,0.22728530936688307,3.95091798696667,1.4170355867813895
7,60.0,thrust_mass,mass 1.5× / thrust 0.75×,1.0,2.6,0.06,1.5,0.75,none,,41.6965473093741,12.270930438096235,6.7986135239684025,0.0,0.5187204652853508,0.0,0.0,3.0,13,60.0,17,4.25,0,3.7441503222573522,0.6830455922089385,2.8771844335261014,5.820472557231399,1.1142995133031173,0.6495120222902735,0.093871174625638,4.731953134052932,0.0507171319312291,0.2197877897639428,3.9447136158850062,1.4656254103938693
