random_seed,requested_duration_s,fault,fault_activation_time_s,initial_altitude_m,altitude_at_activation_m,airspeed_at_activation_m_s,roll_at_activation_deg,pitch_at_activation_deg,waypoint_at_activation,failure_mode,time_to_failure_s,time_from_fault_to_failure_s,maximum_abs_roll_deg,maximum_abs_pitch_deg,maximum_abs_angle_of_attack_deg,stall_fraction,aileron_saturation_fraction,elevator_saturation_fraction,throttle_saturation_fraction,cruise_velocity_m_s,trial,completed_duration_s,waypoints_completed,laps_completed,success,cross_track_rmse_m,altitude_rmse_m,airspeed_rmse_m_s,mean_airspeed_m_s,minimum_altitude_m,mean_throttle,mass_kg,cla,cd0,thrust_max_n,initial_speed_m_s,initial_heading_rad
7,60.0,disabled_altitude_feedback,40.0,3.0,2.384864422895721,5.099070894927756,29.314067457251042,2.3178169060385305,3,none,,,38.17358040093699,9.139180044325693,7.502162794007403,0.0,0.49472918938567795,0.0,0.0,4.0,7,60.0,15,3.75,0,3.0843542737572776,0.748779373344042,1.0253564898622383,4.874389462442802,1.1026785344304113,0.32605147030505804,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793
7,60.0,disabled_altitude_feedback,40.0,3.0,2.8474826828312785,4.33043387038159,16.834947717610845,2.2774516746532534,2,none,,,37.614582253468676,7.550234228084077,7.556814732863964,0.0,0.4961832061068702,0.0,0.0,4.0,8,60.0,15,3.75,1,2.9148169487840154,0.7538036761407386,0.8478091539662195,4.679646976869222,1.037397401558235,0.3148986661632683,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907
7,60.0,disabled_altitude_feedback,40.0,3.0,2.8034730124223874,4.418856935043114,17.68494442603642,2.483077550857163,2,none,,,37.70789786589858,7.258310118284247,7.5843864450932985,0.0,0.4980007270083606,0.0,0.0,4.0,9,60.0,15,3.75,1,2.936845362363492,0.7205968040346072,0.8655196040719225,4.697433033581232,1.1071783265561685,0.30162632374614495,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432
7,60.0,disabled_altitude_feedback,40.0,3.0,2.0097452235304143,5.8831275800289315,37.71424572826135,-0.7188597645427317,3,none,,,38.80135851039823,7.287255229098109,7.595244436145,0.0,0.48127953471464924,0.0,0.0,4.0,10,60.0,15,3.75,0,3.068028150723726,0.5769868116952006,1.1367722294803573,4.999956201527289,1.6381018225572228,0.28875868346344163,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315
7,60.0,disabled_altitude_feedback,40.0,3.0,2.5806941959590155,4.788407755736441,26.892890589961194,2.8557794452344822,2,none,,,37.854773717861136,7.446587196442676,7.481114246873876,0.0,0.4961832061068702,0.0,0.0,4.0,11,60.0,15,3.75,1,3.0494745872994673,0.7822897492925943,0.970363606828987,4.823955139440751,0.9562426378228284,0.3386195929908863,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607
7,60.0,disabled_altitude_feedback,40.0,3.0,2.7244775357765634,4.583557497353637,22.01858781330763,2.8596236030778885,2,none,,,37.555449225124384,7.834011130080722,7.431806957447883,0.0,0.4954561977462741,0.0,0.0,4.0,12,60.0,15,3.75,1,2.9897669378097165,0.7605293784132351,0.9051021258420875,4.7551432180648545,0.9544070066922,0.3394007194042532,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895
7,60.0,disabled_altitude_feedback,40.0,3.0,2.862711069695585,4.258029504860117,16.606849164393775,2.2171518437570317,2,none,,,37.72523538469275,7.223663580072885,7.709568962686259,0.0,0.4943656852053799,0.0,0.0,4.0,13,60.0,15,3.75,1,2.897536391338747,0.7440986221195376,0.8317877446595624,4.647825788041721,1.1218743360687502,0.2889392296068361,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693
7,60.0,disabled_altitude_feedback,40.0,3.0,2.509470573528272,4.998808262653221,29.17828519730892,2.358641316366346,3,none,,,37.91579518211324,8.053852978721169,7.432967564411861,0.0,0.49363867684478374,0.0,0.0,4.0,14,60.0,15,3.75,1,3.0711856874473993,0.7033112528188434,0.9946645934353432,4.85931857149527,1.1629777883035568,0.3337111680239868,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706
7,60.0,disabled_altitude_feedback,40.0,3.0,2.5017482353433973,4.939574477735763,28.475016395716793,2.6775714326467916,3,none,,,37.72565005407917,7.150638276395628,7.4430157595595885,0.0,0.4943656852053799,0.0,0.0,4.0,15,60.0,15,3.75,1,3.0666553759180673,0.7814747952348338,0.995716822835337,4.8551405888933825,0.9677059770207519,0.3549304283439494,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007
7,60.0,disabled_altitude_feedback,50.0,3.0,2.347961634192239,5.329982596087596,34.168326466322874,0.9237286959060221,1,none,,,37.79587907930803,7.49699647721879,7.402700909594691,0.0,0.4983642311886587,0.0,0.0,4.0,0,60.0,15,3.75,1,3.001385874264862,0.46889795574931326,0.9343761712442012,4.770791931813981,1.8992020954175912,0.32752005897507064,0.065,4.7,0.06,0.3,4.0,1.4288992721907328
7,60.0,disabled_altitude_feedback,50.0,3.0,2.21224145230362,5.7329533600255616,23.512159653734603,-2.9779373037089107,1,none,,,38.42282134989025,7.546234048441775,7.46329276402375,0.0,0.49291166848418755,0.0,0.0,4.0,1,60.0,15,3.75,0,3.019068675226233,0.47171402121762646,1.0260184706922566,4.862791511411029,1.8799021726028449,0.2905167051798513,0.06577673839752203,4.570952355386659,0.0551469765634464,0.33000624819513635,3.9705706040793256,1.4182988268893335
7,60.0,disabled_altitude_feedback,50.0,3.0,2.192162971267327,5.665735342329755,36.77093557369094,-0.12638633949087758,1,none,,,37.927795735584695,7.29167263864137,7.209551862384145,0.0,0.495092693565976,0.0,0.0,4.0,2,60.0,15,3.75,0,3.0825459682092555,0.4587892567662412,1.0161639119798804,4.881159017595492,1.9120621898709236,0.3305977795917854,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206
7,60.0,disabled_altitude_feedback,50.0,3.0,2.4058721271523407,5.326089191519679,34.27751481623661,0.8522637761413652,1,none,,,37.79127146100361,6.807825510185619,7.448830607795793,0.0,0.49581970192657215,0.0,0.0,4.0,3,60.0,15,3.75,1,3.000312348200898,0.45209023120245073,0.9270914940124771,4.769403494522553,1.9040138044523378,0.32299196592977003,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174
7,60.0,disabled_altitude_feedback,50.0,3.0,2.239350656034536,5.629478789012708,36.389458660061464,-0.007177578125422627,1,none,,,38.09351306987996,8.551517968128435,7.302316715235875,0.0,0.4954561977462741,0.0,0.0,4.0,4,60.0,15,3.75,0,3.074114785389544,0.46032516826731773,1.0038811092855968,4.860277119054622,1.914386797348367,0.3205273386614582,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219
7,60.0,disabled_altitude_feedback,50.0,3.0,2.445179223822974,4.988536854045405,28.540112295423388,1.948773777879673,0,none,,,37.40887136157045,7.601282553709942,7.451079021867155,0.0,0.49909123954925483,0.0,0.0,4.0,5,60.0,15,3.75,1,2.915262643899556,0.459401432010064,0.8466049889114149,4.674866432130903,1.9221847564182566,0.3160211731892047,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187
7,60.0,disabled_altitude_feedback,50.0,3.0,2.2460661185196,5.671831055886781,36.616815599341066,-0.09239874888708655,1,none,,,38.15264603280011,7.4008282305205,7.316415811813046,0.0,0.495092693565976,0.0,0.0,4.0,6,60.0,15,3.75,0,3.089260122174143,0.46167300124966953,1.0223472702759653,4.875544892110809,1.892815165213624,0.3239167493313771,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861
7,60.0,disabled_altitude_feedback,50.0,3.0,2.2157360549934495,5.76235292740806,36.1552249953962,-0.46868428768899184,1,none,,,38.17358040093699,9.139180044325693,7.261083848388232,0.0,0.4954561977462741,0.0,0.0,4.0,7,60.0,15,3.75,0,3.0914943809360116,0.4756028018237027,1.0462097166463873,4.895634393477389,1.9108843472449275,0.3344433017667758,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793
7,60.0,disabled_altitude_feedback,50.0,3.0,2.458378256740289,5.040421948996108,29.33373209772868,1.8925096822578107,0,none,,,37.614582253468676,7.550234228084077,7.460334818565257,0.0,0.49909123954925483,0.0,0.0,4.0,8,60.0,15,3.75,1,2.937333916361775,0.46199134466853986,0.8749964000589134,4.70256733310648,1.911865975126324,0.32231123766403547,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907
7,60.0,disabled_altitude_feedback,50.0,3.0,2.3745865564367588,5.133901368914093,31.494720337464855,1.536317983546369,1,none,,,37.70789786589858,7.258310118284247,7.484614532181983,0.0,0.49872773536895676,0.0,0.0,4.0,9,60.0,15,3.75,1,2.9576695394875947,0.4704709179976669,0.8927373925539832,4.719114035080068,1.9125618728812634,0.30803000080413306,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432
7,60.0,disabled_altitude_feedback,50.0,3.0,3.102779585496415,4.686355796829727,-3.2952948152572126,-5.987373188928102,1,none,,,38.80135851039823,7.287255229098109,7.421386337110419,0.0,0.4816430388949473,0.0,0.0,4.0,10,60.0,15,3.75,0,3.0721151940686715,0.46233965714029424,1.151206865630987,5.014822006021889,1.8753435812349195,0.2954930654288677,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315
7,60.0,disabled_altitude_feedback,50.0,3.0,2.337784221185364,5.572085827312035,35.70100600642107,0.34868174467668067,1,none,,,37.854773717861136,7.446587196442676,7.29379716466879,0.0,0.49581970192657215,0.0,0.0,4.0,11,60.0,15,3.75,1,3.0640884673687765,0.4535735224800709,0.994258241269001,4.848094537026187,1.9077627286949659,0.3482718577947907,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607
7,60.0,disabled_altitude_feedback,50.0,3.0,2.35725674938008,5.34150855900142,34.301697868656035,0.955100227826183,1,none,,,37.555449225124384,7.834011130080722,7.300150550681167,0.0,0.49909123954925483,0.0,0.0,4.0,12,60.0,15,3.75,1,3.0094202912065393,0.46219613615198535,0.9300789106514252,4.778011542155419,1.9161037864616393,0.3473394789063919,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895
7,60.0,disabled_altitude_feedback,50.0,3.0,2.4753913175376128,4.962817460054614,27.63816412939041,1.9212660504419865,0,none,,,37.72523538469275,7.223663580072885,7.622891162288127,0.0,0.4980007270083606,0.0,0.0,4.0,13,60.0,15,3.75,1,2.913338412464518,0.4603844490569741,0.8597631627903365,4.670819560383203,1.9395554152680736,0.296091288535931,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693
7,60.0,disabled_altitude_feedback,50.0,3.0,2.242257363062238,5.651699181960823,36.5943315542079,-0.002790017040335834,1,none,,,37.91579518211324,8.053852978721169,7.209963049122595,0.0,0.4943656852053799,0.0,0.0,4.0,14,60.0,15,3.75,0,3.0835778304596944,0.4543694522716873,1.0129196685932265,4.877169274234983,1.9230574877824735,0.3411411580736436,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706
7,60.0,disabled_altitude_feedback,50.0,3.0,2.3547548797300566,5.68793724087692,36.7454856062214,-0.09137464299069005,1,none,,,37.72565005407917,7.150638276395628,7.2018096803866545,0.0,0.495092693565976,0.0,0.0,4.0,15,60.0,15,3.75,0,3.077011835770762,0.4350634998679431,1.0191217024075272,4.880321599085573,1.9465763683112869,0.36609068611280643,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007
7,60.0,disabled_altitude_feedback,0.0,5.0,5.0,4.0,0.0,0.0,0,none,,,36.278289823941336,7.505238425694036,7.538122793039971,0.0,0.4914576517629953,0.0,0.0,4.0,0,60.0,15,3.75,1,2.9524106830625767,0.9420692291410346,0.8834189685547755,4.732119333534929,1.4425509535585086,0.31303879971608245,0.065,4.7,0.06,0.3,4.0,1.4288992721907328
7,60.0,disabled_altitude_feedback,0.0,5.0,5.0,3.9705706040793256,0.0,0.0,0,none,,,37.03638347980391,7.554440841077909,7.658642352217389,0.0,0.4932751726644856,0.0,0.0,4.0,1,60.0,15,3.75,1,3.046898693840838,1.1245967548636233,0.972607201339157,4.822156954267161,1.8125123227891484,0.2777476778416279,0.06577673839752203,4.570952355386659,0.0551469765634464,0.33000624819513635,3.9705706040793256,1.4182988268893335
7,60.0,disabled_altitude_feedback,0.0,5.0,5.0,4.134814580815061,0.0,0.0,0,none,,,36.72390907621606,7.2999191056775885,7.446155896442887,0.0,0.49036713922210107,0.0,0.0,4.0,2,60.0,15,3.75,1,3.054244249276036,0.9560704930233015,0.9725711168065574,4.8445738073217095,1.2737115082483408,0.314343950124406,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206
7,60.0,disabled_altitude_feedback,0.0,5.0,5.0,4.17178330111812,0.0,0.0,0,none,,,36.32311796904072,6.813809208773723,7.585640622474092,0.0,0.49073064340239914,0.0,0.0,4.0,3,60.0,15,3.75,1,2.943415974636976,0.9542403007861995,0.875470306394817,4.729109869656088,1.4883153588193452,0.30685405507362845,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174
7,60.0,disabled_altitude_feedback,0.0,5.0,5.0,3.8014708311273617,0.0,0.0,0,none,,,36.791308217970695,8.562269565757477,7.528473812771405,0.0,0.4914576517629953,0.0,0.0,4.0,4,60.0,15,3.75,1,3.041240621218303,0.989484787767428,0.9602235845533063,4.825971365355391,1.4672203249954134,0.3060085415610255,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219
7,60.0,disabled_altitude_feedback,0.0,5.0,5.0,3.8808036451019428,0.0,0.0,0,none,,,35.934678173068896,7.61019230504108,7.5236425930079625,0.0,0.48745910577971646,0.0,0.0,4.0,5,60.0,15,3.75,1,2.873220122530567,0.9606053885573718,0.7982760831119827,4.64196003278678,1.7833583747984987,0.3043783384931186,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187
7,60.0,disabled_altitude_feedback,0.0,5.0,5.0,4.097035513386014,0.0,0.0,0,none,,,36.789321831663315,7.409173799296105,7.551018352164127,0.0,0.49073064340239914,0.0,0.0,4.0,6,60.0,15,3.75,1,3.0499621017983727,0.9740485617576845,0.9764689524865736,4.8385252790667375,1.4051982486441537,0.3078198525722056,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861
7,60.0,disabled_altitude_feedback,0.0,5.0,5.0,3.701137032373826,0.0,0.0,0,none,,,36.81140641120322,9.15295034207727,7.505123408983266,0.0,0.49073064340239914,0.0,0.0,4.0,7,60.0,15,3.75,0,3.0655851883028453,0.9660207562874941,1.0030751110848124,4.860603124563639,1.3676639458351185,0.31957269032997754,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793
7,60.0,disabled_altitude_feedback,0.0,5.0,5.0,3.930524520257145,0.0,0.0,0,none,,,36.07849961603679,7.558612920714717,7.551732238210001,0.0,0.4881861141403126,0.0,0.0,4.0,8,60.0,15,3.75,1,2.893669492341954,0.9411156646963675,0.8255520546459905,4.667533581552899,1.6874136643387263,0.3095117633603745,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907
7,60.0,disabled_altitude_feedback,0.0,5.0,5.0,3.9854069611494864,0.0,0.0,0,none,,,36.271079468394795,7.266170899633989,7.581760861603751,0.0,0.49182115594329334,0.0,0.0,4.0,9,60.0,15,3.75,1,2.9115868433573047,1.0003233962656535,0.8422190758367749,4.685187589557797,1.7549654767443434,0.29629880788566226,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432
7,60.0,disabled_altitude_feedback,0.0,5.0,5.0,4.188552246593023,0.0,0.0,0,none,,,37.62590582086938,7.295078334776155,7.6166203575495866,0.0,0.480189022173755,0.0,0.0,4.0,10,60.0,15,3.75,0,3.0642103369809073,1.0762000514222032,1.108692797130699,4.981646174877818,1.7040325462155503,0.2799215093467851,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315
7,60.0,disabled_altitude_feedback,0.0,5.0,5.0,4.103410585085613,0.0,0.0,0,none,,,36.46691727678597,7.454519463284532,7.478100803033329,0.0,0.49291166848418755,0.0,0.0,4.0,11,60.0,15,3.75,1,3.0178526225299165,0.9287801903690545,0.9454301826352759,4.805625055624295,1.1585429560564016,0.32973196106632957,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607
7,60.0,disabled_altitude_feedback,0.0,5.0,5.0,3.95091798696667,0.0,0.0,0,none,,,36.14924313662052,7.843188227700427,7.427399997732721,0.0,0.49073064340239914,0.0,0.0,4.0,12,60.0,15,3.75,1,2.957695485859057,0.9109577139515144,0.8811849085691758,4.737559121497726,1.191962954009059,0.3312452369975893,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895
7,60.0,disabled_altitude_feedback,0.0,5.0,5.0,3.9447136158850062,0.0,0.0,0,none,,,36.25578050009951,7.231202271220483,7.704673621994045,0.0,0.4870956015994184,0.0,0.0,4.0,13,60.0,15,3.75,1,2.878689724902532,1.0813773696215132,0.8100750209877674,4.638947655519581,2.1443777756931754,0.286118562222141,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693
7,60.0,disabled_altitude_feedback,0.0,5.0,5.0,3.9624706899223114,0.0,0.0,0,none,,,36.611986506570084,8.064379289498191,7.436493517555088,0.0,0.49036713922210107,0.0,0.0,4.0,14,60.0,15,3.75,1,3.051835280095393,0.9434386918326794,0.969927351356365,4.840174207289053,1.2038089004196824,0.3242598740784736,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706
7,60.0,disabled_altitude_feedback,0.0,5.0,5.0,4.228529410068424,0.0,0.0,0,none,,,36.55789007122769,7.158374387523519,7.440094643790738,0.0,0.4914576517629953,0.0,0.0,4.0,15,60.0,15,3.75,1,3.044313509729314,0.9438542269331361,0.9698659317820563,4.833803279512667,0.9804570040510042,0.34393393520322996,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007
7,60.0,disabled_altitude_feedback,10.0,5.0,1.6866775015450013,5.383446793641469,18.2896361969601,-2.1280963085886504,3,ground_impact,50.12,40.12,36.32771016454918,7.675079625047067,7.493492075119054,0.0,0.48958794860434207,0.0,0.0,4.0,0,50.12,12,3.0,0,2.9932963671076265,1.8067059126985612,0.8514554147975985,4.702158421529556,-0.002163790942935815,0.30132623781887374,0.065,4.7,0.06,0.3,4.0,1.4288992721907328
7,60.0,disabled_altitude_feedback,10.0,5.0,1.7717664516497056,5.370847464421707,9.459048488178448,-2.7768954574203946,3,ground_impact,49.44,39.44,36.74641315654073,7.717772205428045,7.55275713127643,0.0,0.4966261808367072,0.0,0.0,4.0,1,49.44,12,3.0,0,3.0419889110403413,1.8005951583291808,0.9191511340562271,4.774697132014532,-0.006034341150922374,0.2641469717953293,0.06577673839752203,4.570952355386659,0.0551469765634464,0.33000624819513635,3.9705706040793256,1.4182988268893335
7,60.0,disabled_altitude_feedback,10.0,5.0,1.7221731007908003,5.380002987135211,10.540349390732386,-3.278470448931957,3,ground_impact,49.72,39.72,36.84191348535345,7.469529676144164,7.418401573995198,0.0,0.4962002682163612,0.0,0.0,4.0,2,49.72,13,3.25,0,3.0932204877942913,1.7196283800449097,0.9374519321967537,4.812397884816407,-0.0022047145887109073,0.30523734772734146,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206
7,60.0,disabled_altitude_feedback,10.0,5.0,1.6873927795727577,5.340556277994382,18.243468474286985,-1.9380858851355907,3,ground_impact,42.980000000000004,32.980000000000004,36.26676422854755,6.978888550645848,7.535899235203025,0.0,0.5063157894736842,0.0,0.0,4.0,3,42.980000000000004,11,2.75,0,2.9450295063300587,1.7135721654760647,0.8616535301623046,4.7196904459787135,-0.0028840803547231313,0.2914450215149077,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174
7,60.0,disabled_altitude_feedback,10.0,5.0,1.7422011697083297,5.359645383256183,12.063934793490587,-2.980992865001324,3,ground_impact,49.54,39.54,36.74733795725534,8.73226984877574,7.46015977665677,0.0,0.49326750448833034,0.0,0.0,4.0,4,49.54,12,3.0,0,3.0529317383549164,1.7772217654474824,0.918175802455102,4.787554506456841,-0.0007440417078981281,0.29422512076365526,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219
7,60.0,disabled_altitude_feedback,10.0,5.0,1.709425160105769,5.372107133343915,25.066485931010938,-1.1905528292580174,3,ground_impact,51.28,41.28,35.8814082234962,7.7845439764250495,7.446794264988703,0.0,0.4937365010799136,0.0,0.0,4.0,5,51.28,13,3.25,0,2.969948645384215,1.7436975216821236,0.7822814658041101,4.627744939718694,-0.0027426167074417135,0.293955045952244,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187
7,60.0,disabled_altitude_feedback,10.0,5.0,1.7245167616315726,5.348332761674679,10.250042113800383,-3.052929540619872,3,ground_impact,49.24,39.24,36.80540971256309,7.573306357798989,7.4947740301795855,0.0,0.49164030727519203,0.0,0.0,4.0,6,49.24,12,3.0,0,3.026959892444116,1.8316498587865773,0.931032645255641,4.796544731386105,-0.006565385471289556,0.29508376768719513,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861
7,60.0,disabled_altitude_feedback,10.0,5.0,1.7280921940203466,5.400878651248315,9.39991641278157,-3.241073291663239,3,ground_impact,49.34,39.34,36.939890109829165,9.323589728822471,7.476988328761224,0.0,0.4977457168620379,0.0,0.0,4.0,7,49.34,12,3.0,0,3.090479842122548,1.757185578225626,0.9600676693761006,4.820531753658453,-0.0018719837487083807,0.3082617234521154,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793
7,60.0,disabled_altitude_feedback,10.0,5.0,1.6880891683770356,5.385343027008978,23.8902973875887,-1.291814719659742,3,ground_impact,50.82,40.82,36.0107256482006,7.7305795263834,7.491243852079465,0.0,0.4899650959860384,0.0,0.0,4.0,8,50.82,12,3.0,0,3.0042138324270002,1.7968433628690907,0.8029012631879482,4.646772637539473,-0.0009379131679390935,0.29779275294140406,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907
7,60.0,disabled_altitude_feedback,10.0,5.0,1.6980019409233613,5.383143614780682,21.421676044998957,-1.5267522109988583,3,ground_impact,50.6,40.6,36.09251672419521,7.435534086514088,7.504191664725545,0.0,0.49057430951337133,0.0,0.0,4.0,9,50.6,12,3.0,0,3.0001854491102016,1.804038187794198,0.8125363855614733,4.6585833483034,-0.003363658536569482,0.28404795644041547,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432
7,60.0,disabled_altitude_feedback,10.0,5.0,1.8858536661484402,5.263864287456527,-0.31565712336566065,-3.8756403808428916,3,ground_impact,47.68,37.68,37.52411274133254,7.450825313937866,7.4921235978953575,0.0,0.5021077283372365,0.0,0.0,4.0,10,47.68,12,3.0,0,3.095942954891653,1.768411133511507,1.0739154961058477,4.954988625172105,-0.0006597566096137953,0.2677660957753896,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315
7,60.0,disabled_altitude_feedback,10.0,5.0,1.674312259789195,5.384583545385766,13.364761651151774,-2.7993357510164314,3,ground_impact,49.56,39.56,36.661458467838976,7.623738506238792,7.459795189847502,0.0,0.49259757738896365,0.0,0.0,4.0,11,49.56,12,3.0,0,3.0284287619123327,1.8007387360945837,0.9093897314155428,4.772041326420246,-0.001997853223203978,0.3190503174917593,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607
7,60.0,disabled_altitude_feedback,10.0,5.0,1.6647453069699312,5.426232194648844,19.517100616199098,-2.1967666116282936,3,ground_impact,50.480000000000004,40.480000000000004,36.36326466407278,8.019044358102127,7.498513008258441,0.0,0.4945054945054945,0.0,0.0,4.0,12,50.480000000000004,13,3.25,0,3.0281133052239233,1.71952904890602,0.8605740010576601,4.717970363134807,-8.050846318601469e-05,0.3229849086835251,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895
7,60.0,disabled_altitude_feedback,10.0,5.0,1.7305213223273972,5.346598425425005,23.511035010314266,-0.58003281152952,3,ground_impact,50.74,40.74,35.81101420250902,7.396207838267971,7.593394481764417,0.0,0.4881993006993007,0.0,0.0,4.0,13,50.74,12,3.0,0,2.9444008748629598,1.8807366256620688,0.7781749385021477,4.612321698838808,-0.0011697884875438748,0.2703495862013309,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693
7,60.0,disabled_altitude_feedback,10.0,5.0,1.7141049133050623,5.386650566641958,11.311099281150414,-3.1966191774563644,3,ground_impact,49.72,39.72,36.82566475862425,8.234543737983092,7.445943905959048,0.0,0.4962002682163612,0.0,0.0,4.0,14,49.72,13,3.25,0,3.0878996084887587,1.722056284345946,0.9363360796263663,4.809152189427852,-0.003248795576340389,0.31522079835948874,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706
7,60.0,disabled_altitude_feedback,10.0,5.0,1.6488740893031242,5.388073081504134,12.191532618757384,-2.959635061764846,3,ground_impact,49.32,39.32,36.777199917332176,7.328295615723896,7.475354380758829,0.0,0.4930085701398286,0.0,0.0,4.0,15,49.32,12,3.0,0,3.0402284707642035,1.81483735250315,0.9324211095709104,4.798074167346695,-0.006224045541350099,0.3337789092873393,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007
7,60.0,disabled_altitude_feedback,20.0,5.0,3.9894005979089293,4.114273005653074,-5.924205841756575,2.6166340835559003,1,none,,,38.715702449852174,7.675079625047067,7.564393081209199,0.0,0.4932751726644856,0.0,0.0,4.0,0,60.0,15,3.75,1,2.948965201923816,1.0122165913236922,0.9025177964572921,4.741532097514146,0.6504691029910067,0.315467770265573,0.065,4.7,0.06,0.3,4.0,1.4288992721907328
