random_seed,requested_duration_s,campaign,x_parameter,x_value,y_parameter,y_value,failure_mode,time_to_failure_s,maximum_abs_roll_deg,maximum_abs_pitch_deg,maximum_abs_angle_of_attack_deg,stall_fraction,aileron_saturation_fraction,elevator_saturation_fraction,throttle_saturation_fraction,cruise_velocity_m_s,trial,completed_duration_s,waypoints_completed,laps_completed,success,cross_track_rmse_m,altitude_rmse_m,airspeed_rmse_m_s,mean_airspeed_m_s,minimum_altitude_m,mean_throttle,mass_kg,cla,cd0,thrust_max_n,initial_speed_m_s,initial_heading_rad
7,60.0,thrust_mass,actual_thrust_scale,0.5,physical_mass_scale,1.0,none,,38.184530776347344,9.005261428303372,7.143610927467855,0.0,0.4910941475826972,0.0,0.0,4.0,1,60.0,15,3.75,1,3.0270244530386106,0.45483410938861507,0.9966882535924335,4.851855746299936,1.7839498104890583,0.6134251759701591,0.06577673839752203,4.570952355386659,0.0551469765634464,0.16500312409756818,3.9705706040793256,1.4182988268893335
7,60.0,thrust_mass,actual_thrust_scale,0.5,physical_mass_scale,1.0,none,,38.24423068188432,8.731376650747226,6.90938404864013,0.0,0.490003635041803,0.0,0.0,4.0,2,60.0,15,3.75,0,3.0601195620182047,0.5705829963678415,1.0112207694085953,4.891759796163003,1.6284544759051571,0.6896180866970497,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.1557169478406353,4.134814580815061,1.44120695245206
7,60.0,thrust_mass,actual_thrust_scale,0.5,physical_mass_scale,1.0,none,,37.83275571897979,8.13965442428658,7.046963095778157,0.0,0.4914576517629953,0.0,0.0,4.0,3,60.0,15,3.75,1,2.953479781990274,0.5361392381107978,0.9143998477958722,4.77551951077427,1.7215785770245247,0.6782058115286331,0.06268446121923109,4.336350357380637,0.05515479194800862,0.1410053332342108,4.17178330111812,1.4246835883790174
7,60.0,thrust_mass,actual_thrust_scale,0.5,physical_mass_scale,1.0,none,,38.008561246136935,10.05313422276496,7.007584672541706,0.0,0.49073064340239914,0.0,0.0,4.0,4,60.0,15,3.75,1,3.0329601302370364,0.5033252491088467,0.9829453140488689,4.859180052654517,1.647412538526444,0.670095251476984,0.06381785595855352,4.180630719342732,0.059804869770326875,0.15055887171578597,3.8014708311273617,1.422012753510219
7,60.0,thrust_mass,actual_thrust_scale,0.5,physical_mass_scale,1.0,none,,36.87054476002402,9.121871308408549,7.023832087709032,0.0,0.48455107233733186,0.0,0.0,4.0,5,60.0,15,3.75,1,2.848841600460815,0.4264969664810321,0.8089337139044376,4.665985785649805,1.728878006453434,0.6644972478552267,0.0624217189570092,4.63370430103694,0.06530633920429904,0.1543251718775264,3.8808036451019428,1.390010992718187
7,60.0,thrust_mass,actual_thrust_scale,0.5,physical_mass_scale,1.0,none,,38.247111492120425,8.760657406691237,7.002410558044773,0.0,0.48964013086150493,0.0,0.0,4.0,6,60.0,15,3.75,0,3.0546114144812417,0.5493726159334766,1.0125802490095601,4.883895871744215,1.6873370566402652,0.6775928165850001,0.06515637336675334,4.342580092232875,0.056498397403540186,0.1485841340598694,4.097035513386014,1.428497097086861
7,60.0,thrust_mass,actual_thrust_scale,0.5,physical_mass_scale,1.0,none,,38.2963424579265,10.625423951602805,6.954761516234781,0.0,0.49073064340239914,0.0,0.0,4.0,7,60.0,15,3.75,0,3.0743444620573386,0.5693508941587492,1.0449657158337842,4.912326127364237,1.5548597639510155,0.7015639868143188,0.06848455963844179,4.77649654918772,0.05932978830249504,0.15512182700396404,3.701137032373826,1.4134153665088793
7,60.0,thrust_mass,actual_thrust_scale,0.5,physical_mass_scale,1.0,none,,37.29193375515069,8.992361901023244,7.031895394741911,0.0,0.48964013086150493,0.0,0.0,4.0,8,60.0,15,3.75,1,2.8804787656336877,0.4886864363409507,0.8533207532704807,4.705158701250912,1.731911876812621,0.6785244706101129,0.06372026305176655,4.744203806428032,0.06066278485949688,0.1495011200988794,3.930524520257145,1.4696048105776907
7,60.0,thrust_mass,actual_thrust_scale,0.5,physical_mass_scale,1.0,none,,37.08751663814534,8.714726706301294,7.068588534741517,0.0,0.48927662668120686,0.0,0.0,4.0,9,60.0,15,3.75,1,2.87925008399096,0.4235895521775589,0.8509907271797531,4.707913871554093,1.775690758464758,0.6494356382786691,0.06338676526046816,4.647285473614353,0.060382690645530375,0.15500435670625748,3.9854069611494864,1.4516963615488432
7,60.0,thrust_mass,actual_thrust_scale,0.5,physical_mass_scale,1.0,none,,38.23357971042191,8.661414761675626,7.083194557110225,0.0,0.4856415848782261,0.0,0.0,4.0,10,60.0,15,3.75,0,3.1234340811781203,0.4449619697486237,1.114427308691123,5.001739992752671,1.7423188512968864,0.6154647164253927,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.16078891943742113,4.188552246593023,1.4280565011100315
