cruise_velocity_m_s,trial,completed_duration_s,waypoints_completed,laps_completed,success,cross_track_rmse_m,altitude_rmse_m,airspeed_rmse_m_s,mean_airspeed_m_s,minimum_altitude_m,mean_throttle,mass_kg,cla,cd0,thrust_max_n,initial_speed_m_s,initial_heading_rad,random_seed,requested_duration_s,screen_parameter,component,nominal_value,scale,applied_value,failure_mode,time_to_failure_s,maximum_abs_roll_deg,maximum_abs_pitch_deg,maximum_abs_angle_of_attack_deg,stall_fraction,aileron_saturation_fraction,elevator_saturation_fraction,throttle_saturation_fraction
4.0,5,60.0,15,3.75,1,2.9011872765881574,0.30965312995858785,0.8271205659051164,4.7024940804470985,2.1745621511294884,0.32875886650883435,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187,7,60.0,firmware.thrust_ki,firmware,0.25,0.1,0.025,none,,35.81034605653581,7.577800589472096,6.675452760358352,0.0,0.48964013086150493,0.0,0.0
4.0,6,60.0,15,3.75,0,3.063560989160606,0.32638761859820997,1.001145441128938,4.889771112216685,2.2050527726366034,0.33456449603557586,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861,7,60.0,firmware.thrust_ki,firmware,0.25,0.1,0.025,none,,36.713474924354664,7.369626996088195,6.742687667997008,0.0,0.48636859323882226,0.0,0.0
4.0,7,60.0,15,3.75,0,3.061682653532286,0.3735962904821696,1.01669122314315,4.899736832383969,2.0728555964613737,0.34848559537968987,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793,7,60.0,firmware.thrust_ki,firmware,0.25,0.1,0.025,none,,36.849138808548446,9.137255337508817,6.7345670357004375,0.0,0.4867320974191203,0.0,0.0
4.0,8,60.0,15,3.75,1,2.913215281913436,0.3074540781456803,0.8496372777485064,4.721246021589389,2.2277617176372204,0.3353608760058065,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907,7,60.0,firmware.thrust_ki,firmware,0.25,0.1,0.025,none,,35.93915454970636,7.5255194855580205,6.770513671872896,0.0,0.490003635041803,0.0,0.0
4.0,9,60.0,15,3.75,1,2.9739002394894007,0.33063665369003137,0.8966113630813239,4.773863548002586,2.1308858890894795,0.31965954035788674,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432,7,60.0,firmware.thrust_ki,firmware,0.25,0.1,0.025,none,,36.18724934503262,7.228385778057335,6.736418716641732,0.0,0.48782260996001453,0.0,0.0
4.0,10,60.0,15,3.75,0,3.2777521535291085,0.41213107072365823,1.3119877476723694,5.205890138442259,1.9234159596547438,0.30345679317982976,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315,7,60.0,firmware.thrust_ki,firmware,0.25,0.1,0.025,none,,38.955980821156565,7.2527391649366795,6.589643358952501,0.0,0.4747364594692839,0.0,0.0
4.0,11,60.0,15,3.75,1,3.0234452457443615,0.36119212390168637,0.9612998963912296,4.8445119377498544,2.1478905550583534,0.3595638159442597,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607,7,60.0,firmware.thrust_ki,firmware,0.25,0.1,0.025,none,,36.60592758187605,7.416512062288136,6.709160666859499,0.0,0.4881861141403126,0.0,0.0
4.0,12,60.0,15,3.75,1,2.971100102391222,0.36350351411595316,0.9030280506997298,4.784174192326655,2.1331658506887106,0.36074331426049777,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895,7,60.0,firmware.thrust_ki,firmware,0.25,0.1,0.025,none,,36.344366839373336,7.810769508081074,6.619699186995797,0.0,0.48891312250090874,0.0,0.0
4.0,13,60.0,15,3.75,0,3.089325238152898,0.3691488820114235,1.0074323800267422,4.868204904057846,2.099890887940372,0.30738590946247063,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693,7,60.0,firmware.thrust_ki,firmware,0.25,0.1,0.025,none,,37.54834792848847,7.1961402345946395,6.816438426983267,0.0,0.48891312250090874,0.0,0.0
4.0,14,60.0,15,3.75,1,3.0480661711647454,0.35345202014408533,0.9846997147986202,4.877855438595073,2.1551025333758287,0.35315291863262693,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706,7,60.0,firmware.thrust_ki,firmware,0.25,0.1,0.025,none,,36.69868642388781,8.031588122414206,6.69543636125692,0.0,0.48636859323882226,0.0,0.0
